odid	tag	count
163710100	stellan skarsgard	1
163710100	superhero	18
163710100	thin plot	1
163710100	tom hiddleston	10
163710100	transdimensional fighting	1
163710100	unrealistic	4
163710100	visually appealing	7
163710100	visually stunning	4
163710100	watch the credits	5
163740100	3d version	2
163740100	acting	1
163740100	action	2
163740100	aliens	19
163740100	anime	11
163740100	audience intelligence underestimated	4
163740100	awsome	1
163740100	bad acting	7
163740100	bad plot	4
163740100	bad science	1
163740100	bechdel test:fail	1
163740100	brett northcutt	1
163740100	brothers	1
163740100	btaege	1
163740100	burn gorman	2
163740100	cgi	3
163740100	cheesy	1
163740100	childish	2
163740100	cinematography	9
163740100	cliche characters	2
163740100	colours	3
163740100	combot	1
163740100	competition	1
163740100	composer	2
163740100	contrived romance	1
163740100	dimensionalized 2-d to 3-d	1
163740100	dimensions	1
163740100	director	1
163740100	disappointing	6
163740100	disaster	1
163740100	djiwani	1
163740100	doesn't kid itself	1
163740100	effects	3
163740100	ellen mclain	1
163740100	ending	5
163740100	family	1
163740100	fun	17
163740100	giant monster	12
163740100	giant monsters	2
163740100	giant robot	2
163740100	giant robots	38
163740100	grunge	1
163740100	guillermo del toro	26
163740100	happy ending	7
163740100	heterosexuality	1
163740100	homage	2
163740100	hughbar	1
163740100	idris elba	10
163740100	imax dmr 3-d	1
163740100	international	1
163740100	japan	1
163740100	kaiju	12
163740100	lame title	1
163740100	mako mori test:pass	1
163740100	mana ashida	2
163740100	manga	1
163740100	mecha	13
163740100	memasa's movies	1
163740100	monster	2
163740100	monsters	2
163740100	monstrous creatures	1
163740100	music	5
163740100	neon	3
163740100	netflix finland	1
163740100	nuclear bomb	2
163740100	pandering	1
163740100	pilot	1
163740100	plot holes	5
163740100	poor acting performance	2
163740100	punching	1
163740100	ridiculous	12
163740100	rinko kikuchi	9
163740100	robot design	1
163740100	robots	21
163740100	robots and androids	2
163740100	romance	6
163740100	ron perlman	15
163740100	sci-fi	26
163740100	score	1
163740100	sea monster	3
163740100	silly	13
163740100	slurs	1
163740100	stomping	1
163740100	story	2
163740100	straightforward	2
163740100	strong female lead	2
163740100	stylized	1
163740100	subgenre:kaiju	6
163740100	suck earth's dick good	1
163740100	team	1
163740100	teamwork	2
163740100	torrential downpour	2
163740100	underdogs	1
163740100	underwater fighting	1
163740100	visually appealing	34
163740100	watch the credits	1
163740100	women vs. men	1
163800100	evil  hillbillies	1
163800100	family bonds	1
163800100	remake	1
163800100	serial killer	1
163800100	stereoscopic 3-d	1
164540100	acting	1
164540100	action	10
164540100	arizona	1
164540100	arnold schwarzenegger	10
164540100	blockade	1
164540100	blood splatters	3
164540100	bloody	3
164540100	border	1
164540100	cops	4
164540100	corvette	1
164540100	deputy	1
164540100	dialogue	1
164540100	drug baron	1
164540100	fbi	1
164540100	hostage	1
164540100	humor	4
164540100	johnny knoxville	4
164540100	last stand	1
164540100	law enforcement	1
164540100	mtskaf	1
164540100	peter stormare	3
164540100	prisoner	1
164540100	script	1
164540100	sheriff	1
164540100	small town	6
164540100	stylized violence	2
164540100	thriller	4
164540100	violent	2
164540100	western	2
164810100	halloween	1
165020100	amazing animation	1
165020100	animation	1
165020100	based on a book	1
165020100	btaege	1
165020100	computer animation	1
165020100	forest	2
165020100	fresh	1
165020100	good versus evil	1
165020100	life	1
165020100	nature	3
165020100	predictable	3
165020100	royalty	2
165020100	talking animals	3
165020100	unimaginative	2
165120100	akiva schaffer	1
165120100	alien invasion	1
165120100	aliens	4
165120100	characters	1
165120100	comedy	1
165120100	deadpan	1
165120100	deadpan humor	1
165120100	dumb humour	1
165120100	funny	2
165120100	goofy	1
165120100	jonah hill	1
165120100	nudity (topless)	1
165120100	parody	1
165120100	vince vaughn	1
165290100	3d	2
165290100	action	5
165290100	andrew garfield	5
165290100	audience intelligence underestimated	2
165290100	bad acting	1
165290100	bad plot	2
165290100	badly written	2
165290100	boring	1
165290100	childish	2
165290100	comedy	4
165290100	comic book	8
165290100	costume design	2
165290100	costumed vigilante	2
165290100	dane dehaan	2
165290100	dialogue	5
165290100	dimensionalized 2-d to 3-d	1
165290100	double life	1
165290100	electro	1
165290100	emma stone	12
165290100	franchise	1
165290100	heavy-handed	2
165290100	imax digital only	1
165290100	imax dmr 3-d	1
165290100	jamie foxx	2
165290100	lighting	1
165290100	marc webb	2
165290100	marvel	7
165290100	missing scenes	1
165290100	pacing	2
165290100	paul giamatti	2
165290100	romance	1
165290100	sacrifice	1
165290100	sad	5
165290100	sally fields	1
165290100	silly plot	2
165290100	soundtrack	2
165290100	story	4
165290100	superhero	10
165290100	too long	1
165290100	wtf ending	2
165320100	nudity (topless)	1
165350100	abrupt ending	6
165350100	acting	9
165350100	action	1
165350100	adaptation	1
165350100	adapted from:book	2
165350100	animal attacks	1
165350100	author:suzanne collins	1
165350100	bad ass female lead	1
165350100	based on a book	11
165350100	bechdel test:pass	3
165350100	class differences	2
165350100	costumes	3
165350100	dialogue	1
165350100	dictatorship	1
165350100	dystopia	27
165350100	dystopic future	10
165350100	excellent script	6
165350100	faked pregnancy	1
165350100	fighting the system	1
165350100	francis lawrence	1
165350100	future	2
165350100	getdvd	1
165350100	gritty	1
165350100	hypodermic needle	1
165350100	imax dmr	1
165350100	imdb top 250	1
165350100	jeffrey wright	1
165350100	jena malone	1
165350100	jennifer lawrence	21
165350100	lenny kravitz	1
165350100	lightning	1
165350100	oppression	1
165350100	overrated	2
165350100	partially photographed in imax	1
165350100	pg-13	1
165350100	pg-13:a suggestive situation	1
165350100	pg-13:intense sequences of violence and action	1
165350100	pg-13:language	1
165350100	pg-13:some frightening images	1
165350100	pg-13:thematic elements	1
165350100	pistol	1
165350100	propaganda	1
165350100	remember who the enemy is	3
165350100	returning character killed off	1
165350100	revolution	9
165350100	romance	6
165350100	sci-fi	3
165350100	science fiction	1
165350100	screenwriter:michael arndt	1
165350100	screenwriter:simon beaufoy	1
165350100	seen 2013	1
165350100	silly	1
165350100	social commentary	7
165350100	special effects	1
165350100	stanley tucci	1
165350100	strong female lead	10
165350100	supporting cast	2
165350100	survival	2
165350100	teen movie	4
165350100	threat	1
165350100	title at the end	1
165350100	visually appealing	10
165350100	woody harrelson	8
165370100	5 han solos	1
165370100	7.2-filmaffinity	1
165370100	action	21
165370100	adventure	25
165370100	aliens	10
165370100	all-star cast	3
165370100	characters	1
165370100	characters with individual goals	12
165370100	chauvinism	2
165370100	childish	10
165370100	chris pratt	18
165370100	clich„©	1
165370100	comic	2
165370100	comic book	8
165370100	cyborgs	3
165370100	dave bautista	2
165370100	despues_de_wintersoldier	1
165370100	dimensionalized 2-d to 3-d	1
165370100	fantasy	15
165370100	flat characters	1
165370100	for kids or adults?	1
165370100	formulaic	1
165370100	franchise	1
165370100	friendship	1
165370100	fun	23
165370100	fun at times	1
165370100	great characters	1
165370100	great soundtrack	37
165370100	great visuals	15
165370100	groot	4
165370100	heterosexuality	1
165370100	humorous	10
165370100	imax digital only	1
165370100	imax dmr 3-d	1
165370100	imdb top 250	1
165370100	james gunn	2
165370100	joss whedon	2
165370100	karen gillan	1
165370100	marvel	31
165370100	marvel cinematic universe	19
165370100	modern	1
165370100	movielens top pick	1
165370100	music	1
165370100	ost	1
165370100	overrated	8
165370100	packed with action	1
165370100	poor plot	1
165370100	product placement	2
165370100	quest	1
165370100	raccoon	4
165370100	sci-fi	37
165370100	science fiction	16
165370100	sexism	4
165370100	space	36
165370100	space adventure	1
165370100	space opera	7
165370100	space sci-fi	1
165370100	special effects	1
165370100	starlord	1
165370100	story	1
165370100	superhero	5
165370100	superhero team	1
165370100	superheroes	1
165370100	surreal	1
165370100	talking animals	17
165370100	teamwork	9
165370100	thief	1
165370100	too long	1
165370100	toplist14	1
165370100	underdeveloped characters	3
165370100	unlikely hero	1
165370100	vasted potential	2
165370100	very interesting	1
165370100	vin diesel	15
165370100	violent	8
165370100	watch the credits	2
165370100	whorephobia	1
165370100	women in refrigerators	1
165370100	zoe saldana	1
165790100	based on a tv show	1
165950100	animation	1
165950100	children's	1
165950100	dinosaurs	1
165950100	prehistoric	1
165990100	family	1
165990100	fun	1
165990100	kids like	1
166240100	acting	1
166240100	buddy movie	2
166240100	cops	1
166240100	corruption	1
166240100	dull	1
166240100	hitman	2
166240100	nudity (topless)	1
166240100	sylvester stallone	2
166340100	teacher unions terrorizing children	1
166690100	1970s	9
166690100	1980's	2
166690100	1980s	5
166690100	7.2-filmaffinity	1
166690100	adapted from:magazine article	1
166690100	adapted from:true story	1
166690100	alan arkin	4
166690100	american abroad	1
166690100	americanada	1
166690100	anti-hero	7
166690100	anti-war	2
166690100	author:joshuah bearman	1
166690100	avorrida	1
166690100	bd-video	1
166690100	bechdel test:pass	2
166690100	ben affleck	23
166690100	ben affleck is director	1
166690100	best picture	2
166690100	bryan cranston	4
166690100	catch phrase	2
166690100	cheesy ending scene	1
166690100	cia	17
166690100	cia agent	4
166690100	clea duvall	2
166690100	deception	2
166690100	detail	2
166690100	dialogue	1
166690100	diplomat	2
166690100	drama	4
166690100	embassy	1
166690100	espionage	22
166690100	extraction	1
166690100	fake movies	1
166690100	family relationships	1
166690100	father-son relationship	2
166690100	filmmaking	1
166690100	funny	9
166690100	good acting	1
166690100	great ending	5
166690100	great one liners	1
166690100	grfgt	1
166690100	heroism	4
166690100	historically accurate	1
166690100	historically inaccuarte	1
166690100	hollywood	8
166690100	hostage	14
166690100	intelligent	1
166690100	iran	23
166690100	istanbul	1
166690100	john goodman	8
166690100	kerry bishe	1
166690100	less than 300 ratings	1
166690100	los angeles	3
166690100	marinavista	1
166690100	memasa's movies	1
166690100	middle east	14
166690100	movie poster	1
166690100	one-liners	2
166690100	oscar 2013	1
166690100	period piece	1
166690100	political thriller	11
166690100	politics	15
166690100	propaganda	2
166690100	r	4
166690100	r:language	2
166690100	r:some violent images	1
166690100	revolution	9
166690100	screenwriter:chris terrio	1
166690100	secret mission	1
166690100	seen 2012	1
166690100	story	1
166690100	suspenseful	26
166690100	tense	8
166690100	thriller	21
166690100	thrilling	6
166690100	toplist12	1
166690100	true story	37
166690100	victor garber	1
166690100	watch movie	1
166690100	with friends	1
166690100	writing	1
166970100	alcoholism	2
166970100	avorrida	1
166970100	bootlegging	2
166970100	boring	1
166970100	brotherhood	1
166970100	comraderie	1
166970100	corruption	1
166970100	crime	2
166970100	drama	1
166970100	fraternity	1
166970100	friendship	1
166970100	gangsters	1
166970100	gary oldman	2
166970100	great depression	6
166970100	guy pearce	1
166970100	john hillcoat	1
166970100	lenta	1
166970100	moonshine	2
166970100	nudity (topless)	2
166970100	police	2
166970100	police corruption	2
166970100	prohibition	7
166970100	shia labeouf	7
166970100	tom hardy	7
166970100	violence	1
166970100	violent	3
166970100	western	2
167070100	action	6
167070100	cops	4
167070100	corny	3
167070100	corny narration	2
167070100	emma stone	6
167070100	enjoyable	2
167070100	fun	1
167070100	gangsters	5
167070100	josh brolin	1
167070100	likeable cast	2
167070100	netflix finland	1
167070100	no character depth	4
167070100	ruben fleischer	1
167070100	ryan gosling	4
167070100	sean penn	2
167070100	terrible script	2
167200100	"""singing by non-singers"" in the nyer 24/31 dec 2012"	1
167200100	1800s	3
167200100	19th century	5
167200100	aaron tveit	1
167200100	adapted from:b'way	1
167200100	adapted from:book	3
167200100	anne hathaway	14
167200100	author:alain boublil	1
167200100	author:claude-michel sch„∂nberg	1
167200100	author:james fenton	1
167200100	author:jean-marc natel	1
167200100	author:victor hugo	1
167200100	based on a book	3
167200100	based on a play	1
167200100	cast	1
167200100	character driven	2
167200100	cinematography	1
167200100	close-ups	2
167200100	depressing	1
167200100	eddie redmayne	1
167200100	emotional	2
167200100	france	4
167200100	from novel	1
167200100	great soundtrack	6
167200100	helena bonham carter	3
167200100	historical	1
167200100	hugh jackman	16
167200100	imax digital only	1
167200100	imax dmr	1
167200100	long	1
167200100	massa_musical	1
167200100	musical	20
167200100	oscar 2013	1
167200100	police	1
167200100	powerful	1
167200100	revolution	7
167200100	russell crowe	11
167200100	russell crowe's singing	3
167200100	sacha baron cohen	3
167200100	samantha barks	3
167200100	screenwriter:william nicholson	1
167200100	shaky camera	3
167200100	singing	7
167200100	strained	1
167200100	tom hooper	2
167200100	toplist12	1
167200100	tot cantat	1
167200100	victor hugo	12
167380100	awkwardness	1
167380100	cast	5
167380100	crude humor	9
167380100	dark humor	1
167380100	embarassing scenes	6
167380100	episodic	2
167380100	multiple storylines	5
167380100	nudity (full frontal)	2
167380100	offensive	6
167380100	politically incorrect	1
167380100	r language	3
167380100	raunchy	1
167380100	silly	2
167380100	testicles	1
167380100	vulgarity	1
167390100	dance	3
167390100	dance movie	1
167390100	florida	1
167390100	franchise	1
167390100	hip-hop	1
167390100	miami	1
167390100	music	1
167390100	revolution	1
167390100	romance	2
167390100	stereoscopic 3-d	1
167400100	2016	1
167400100	aliens	6
167400100	animal attacks	2
167400100	animals die :(	1
167400100	bad acting	3
167400100	blockbuster	1
167400100	boring	6
167400100	cheap	2
167400100	doesn't add anything new to the genre	1
167400100	earth	1
167400100	enemy	1
167400100	far future	4
167400100	father-son relationship	3
167400100	fear	2
167400100	future	5
167400100	good effects	2
167400100	imax digital only	1
167400100	imax dmr	1
167400100	jaden smith	4
167400100	m. night shyamalan	3
167400100	molt_criticada	1
167400100	no reception	1
167400100	rangers	2
167400100	sci-fi	6
167400100	shallow plot	1
167400100	shyamalan	1
167400100	space	5
167400100	stilted dialogue	1
167400100	teenage angst	1
167400100	there was a potent inspirational message	1
167400100	will smith	3
168840100	jonny weston	1
168840100	surfing	1
168850100	billy crystal	1
168850100	childish humor	1
168860100	adapted from:book	1
168860100	author: rick riordan	1
168860100	author:rick riordan	1
168860100	based on a book	1
168860100	fantasy	2
168860100	golden fleece	1
168860100	greek mythology	3
168860100	green mythology	1
168860100	monsters	1
168860100	nathan fillion	2
168860100	not faithful to the book	2
168860100	visually appealing	2
169110100	aaron eckhart	2
169110100	demons	4
169110100	dimensionalized 2-d to 3-d	1
169110100	frankenstein	1
169110100	frankenstein's monster	3
169110100	gargoyles	2
169110100	imax digital only	1
169110100	imax dmr 3-d	1
169110100	kevin grevioux	2
169110100	poorly written	2
169110100	supernatural	1
169110100	yvonne strahovski	2
169330100	agents	1
169330100	bruce willis	3
169330100	c.i.a.	1
169330100	complicated	1
169330100	dean parisot	1
169330100	espionage	6
169330100	foot fetish	2
169330100	funny	3
169330100	john malkovich	4
169330100	less than 300 ratings	1
169330100	mary-louise parker	4
169330100	molt_criticada	1
169330100	not as good as the first	3
169330100	retired	1
169340100	based on a book	3
169340100	chick flick	2
169340100	comedic horror	11
169340100	comedy	1
169340100	cure	1
169340100	cured by love	3
169340100	cured by love/hope	8
169340100	decent acting	1
169340100	funny	7
169340100	great narration	1
169340100	horrible	2
169340100	jonathan levine	1
169340100	nice soundtrack	1
169340100	nicholas hoult	1
169340100	offbeat	1
169340100	post-apocalyptic	6
169340100	quirky	2
169340100	quirky romantic	2
169340100	reviewed	1
169340100	romance	10
169340100	self-aware	1
169340100	self-aware zombies	1
169340100	soundtrack	1
169340100	sweet	3
169340100	unconventional	8
169340100	unconventional zombies	3
169340100	weird relationship	1
169340100	well plotted	3
169340100	zombies	23
169350100	child killing	1
169350100	disturbing	1
169350100	dumb ending	4
169350100	ethan hawke	2
169350100	evil deity	1
169350100	found footage	4
169350100	fucking scary	2
169350100	ghost children	1
169350100	horror	2
169350100	investigative journalism	3
169350100	journalism	1
169350100	jump scares	1
169350100	molt_criticada	1
169350100	murder	2
169350100	nagging wife	1
169350100	obnoxious kid	1
169350100	occult	5
169350100	overrevealling trailer	1
169350100	overshowing	2
169350100	scary	1
169350100	scott derrickson	1
169350100	serial killer	3
169350100	soundtrack	3
169350100	supernatural	1
169350100	the deputy	2
169350100	unnerving	1
169350100	washed out writer	1
169350100	writer	1
169350100	writers	1
169360100	audience intelligence underestimated	5
169360100	best_movie_ever	1
169360100	bland	1
169360100	btaege	1
169360100	cgi instead of real tricks	2
169360100	character development	1
169360100	cheats	1
169360100	clever	1
169360100	dave franco	2
169360100	deception	9
169360100	entertaining	13
169360100	entertaining for idiots	1
169360100	four horsemen	2
169360100	good music	3
169360100	heist	1
169360100	humiliation	2
169360100	illusions	19
169360100	"incredibly stupid ""plot"""	1
169360100	isla fisher	4
169360100	jesse eisenberg	7
169360100	likeable cast	1
169360100	louis leterrier	1
169360100	magic	14
169360100	mark ruffalo	6
169360100	michael caine	4
169360100	molt_criticada	1
169360100	morgan freeman	13
169360100	morgan freemanm magic	2
169360100	m„É‚©lanie laurent	2
169360100	no comparable a altres de s'estil : magia	1
169360100	overcomplicated	5
169360100	plot	10
169360100	police	1
169360100	police corruption	1
169360100	popcorn movie	1
169360100	predictable	3
169360100	pseudo-intelligent	7
169360100	robin hood wannabe	1
169360100	shaky camera	2
169360100	shallow characters	2
169360100	show	1
169360100	smug jerks	1
169360100	stage magic	8
169360100	stupid ending	7
169360100	surprise ending	14
169360100	suspense	1
169360100	trying to be smart and failing embarrassingly	1
169360100	twist creates plot holes	2
169360100	twist ending	2
169360100	unexpected ending	1
169360100	woody harrelson	7
169370100	catherine zeta-jones	1
169370100	mark wahlberg	1
169370100	nudity (topless)	1
169370100	politics	1
169370100	private investigator	1
169370100	russell crowe	1
169450100	"a ""fragment"" rather than a story"	2
169450100	bad acting	3
169450100	bechdel test:fail	2
169450100	channing tatum	1
169450100	dance	1
169450100	dancing	2
169450100	good fun	2
169450100	needed more dancing	2
169450100	nudity (topless)	2
169450100	organizing	1
169450100	should have been better	1
169450100	steven soderbergh	3
169450100	strippers	6
169450100	superficial	1
169450100	surprisingly serious	1
169450100	toplist12	1
169450100	unionism	1
170110100	apocalyptic	13
170110100	chick flick	3
170110100	clever	3
170110100	could have been edgier	2
170110100	could have been funnier	2
170110100	dark comedy	2
170110100	dark humor	9
170110100	depressing	3
170110100	drugs	1
170110100	emotional	2
170110100	end of the world	6
170110100	keira knightley	15
170110100	lorene scafaria	1
170110100	love	1
170110100	martin sheen	1
170110100	meteor	2
170110100	prospect	1
170110100	r:brief violence	1
170110100	road trip	7
170110100	rob corddry	1
170110100	romance	1
170110100	romantic	2
170110100	romantic plot	3
170110100	sci-fi	3
170110100	sex	1
170110100	steve carell	15
170110100	surprisingly touching	5
170410100	single shot	1
170590100	catholicism	1
170590100	characters lack depth	1
170590100	christianity	1
170590100	ending	1
170590100	exorcism	1
170590100	psychiatry	1
170590100	religion	1
170590100	science vs religion	1
170590100	william brent bell	1
170940100	1960s	1
170940100	musicians	1
170940100	siblings	1
170940100	vocalists	1
170950100	2000s	1
170950100	barkhad abdi	1
170950100	based on a true story	1
170950100	believable	7
170950100	captain	4
170950100	crime	3
170950100	good research	1
170950100	great acting	1
170950100	hijacking	11
170950100	hostage	2
170950100	imax digital only	1
170950100	imax dmr	1
170950100	merchant marine	2
170950100	navy	2
170950100	navy seals	2
170950100	ocean	6
170950100	paul greengrass	2
170950100	performances	2
170950100	piracy	1
170950100	pirates	4
170950100	politics	5
170950100	poverty	1
170950100	seafaring	2
170950100	seal	6
170950100	ship	2
170950100	somalia	6
170950100	suspense	17
170950100	tense	12
170950100	tom hanks	17
170950100	toplist13	1
170950100	true story	23
170950100	us navy	1
170950100	violence	1
171130100	bad acting	1
171130100	dating service	1
171130100	rape	1
171130100	therapist	1
171140100	dysfunctional family	1
171140100	family holiday	1
171140100	new york	1
171380100	found footage	1
171380100	imax digital only	1
171380100	no plot	2
171380100	scary	1
172350100	books	3
172350100	bradley cooper	3
172350100	dennis quaid	1
172350100	diferent timings	1
172350100	dramatic	2
172350100	dvd	1
172350100	jeremy irons	1
172350100	lovestory	1
172350100	plagiarism	2
172350100	reader	1
172350100	reviewed	1
172350100	romance	1
172350100	story-in-a-story	2
172350100	writers	2
172360100	adam sandler	4
172360100	audience intelligence underestimated	1
172360100	comedy	1
172360100	kids	1
172360100	midlife crisis	1
172360100	party	1
172360100	shaquille o'neal	1
172370100	aliens	3
172370100	animated	1
172370100	animation	1
172370100	computer animation	1
172370100	stereoscopic 3-d	1
172630100	amy adams	3
172630100	baseball	1
172630100	cliche	1
172630100	clint eastwood	3
172630100	daughter / father relationship	1
172630100	father - daughter relationship	1
172630100	father daughter relationship	1
172630100	john goodman	1
172630100	justin timberlake	1
172630100	less than 300 ratings	1
172630100	robert lorenz	1
172630100	sports	1
172640100	1305	1
172640100	bradley cooper	2
172640100	comedy	2
172640100	drugs	1
172640100	franchise	1
172640100	friendship	2
172640100	generic	1
172640100	ken jeong	2
172640100	las vegas	2
172640100	todd phillips	1
172640100	unoriginal	2
172640100	zach galifianakis	6
173010100	cliche	1
173010100	finger injuries	1
173010100	rob cohen	1
173010100	serial killer	1
173060100	action	1
173060100	bob*ola	1
173060100	dialogue	2
173060100	franchise	1
173060100	humanlike robots	1
173060100	imax digital only	1
173060100	imax dmr 3-d	1
173060100	kids movie	1
173060100	long	1
173060100	mark wahlberg	3
173060100	michael bay	1
173060100	multiple villains	1
173060100	no substance	1
173060100	partially photographed with digital imax 3d cameras	1
173060100	plot holes	4
173060100	ridiculous	1
173060100	ridiculous dialogue	3
173060100	robots	3
173060100	special effects	4
173060100	standard shit hollywood 101 storytelling crap	1
173060100	stanley tucci	2
173060100	superhero	1
173060100	the movie	1
173060100	too long	3
173060100	transformers	5
173060100	weak story	3
173080100	abandoned buildings	1
173080100	etaege	1
173080100	monsters	1
173080100	radiation	1
173080100	zombie	1
173220100	accidental killing	1
173220100	adapted from:book	1
173220100	alden ehrenreich	2
173220100	atheist	1
173220100	author:kami garcia	1
173220100	author:margaret stohl	1
173220100	based on a book	1
173220100	bechdel test:pass	1
173220100	btaege	1
173220100	changed the book too much	1
173220100	director-screenwriter	1
173220100	library	1
173220100	likeable lead	1
173220100	magic	6
173220100	pg-13	1
173220100	pg-13:scary images	1
173220100	pg-13:some sexual material	1
173220100	pg-13:violence	1
173220100	romance	3
173220100	screenwriter:richard lagravenese	1
173220100	seen 2013	1
173220100	slow	1
173220100	small town	3
173220100	special effects	1
173220100	supernatural	2
173220100	supernatural romance	3
173220100	teen	1
173220100	teenage boy	1
173660100	acting	2
173660100	bad ending	2
173660100	believable action	2
173660100	bitter ending	1
173660100	brutally honest	3
173660100	camaradarie	1
173660100	camerawork	6
173660100	character chemistry	4
173660100	cinematography	8
173660100	comraderie	7
173660100	david ayer	1
173660100	death	2
173660100	editing	1
173660100	excellent acting	6
173660100	found footage	2
173660100	fraternity	1
173660100	friendship	3
173660100	genre bending	1
173660100	good ending	3
173660100	great script	1
173660100	jake gyllenhaal	10
173660100	michael pena	3
173660100	original story	5
173660100	poignant	2
173660100	police	11
173660100	realistic action	4
173660100	realistic relationships	8
173660100	sad ending	2
173660100	shaky camera	7
173660100	toplist12	1
173660100	unnecessary cursing	1
173660100	unnecessary f bombs	1
173660100	video camera	2
173670100	acrobat	2
173670100	btaege	1
173670100	circus	1
173670100	clowns	1
173670100	dance	2
173670100	imax digital only	1
173670100	imax dmr 3-d	1
173670100	stereoscopic 3-d	1
173670100	surreal	2
173670100	the beatles	1
173670100	very little dialogue	1
173860100	compare:planes trains and automobiles (1987)	1
173860100	crime	1
173860100	friendship	1
173860100	identity theft	2
173860100	not funny	1
173860100	road trip	6
173860100	seth gordon	1
173860100	subgenre:screwball	2
173860100	too long	2
173870100	animated	2
173870100	animation	3
173870100	bd-video	1
173870100	cast	1
173870100	children	1
173870100	cody cameron	1
173870100	comedy	1
173870100	computer animation	1
173870100	dvd-video	1
173870100	family movie	1
173870100	food	4
173870100	funny	1
173870100	great acting	1
173870100	inferior sequel	1
173870100	inventor	2
173870100	kris pearn	1
173870100	predictable	2
173870100	puns	1
173870100	sequel	4
173870100	watch the credits	1
174080100	abbie cornish	1
174080100	alcoholism	1
174080100	atmospheric	1
174080100	bad guy motive	1
174080100	blasphemy	1
174080100	cast	1
174080100	christopher walken	17
174080100	clever	9
174080100	colin farrell	11
174080100	dark comedy	21
174080100	edgy	2
174080100	ensemble cast	1
174080100	extreme violence	5
174080100	fun	2
174080100	gangsters	3
174080100	great cast	7
174080100	joshua tree national park	1
174080100	martin mcdonagh	2
174080100	memasa's movies	1
174080100	meta	5
174080100	metafiction	9
174080100	metafilm	2
174080100	molt_criticada	1
174080100	movie about a movie	1
174080100	movie business	2
174080100	nudity (topless)	1
174080100	paced	1
174080100	psychopaths	2
174080100	quirky	2
174080100	sam rockwell	14
174080100	screenplay	3
174080100	screenwriter	1
174080100	screenwriting	1
174080100	script	1
174080100	serial killer	5
174080100	surprising	2
174080100	tom waits	2
174080100	violence	2
174080100	violent	4
174080100	witty	4
174080100	woody harrelson	14
174080100	writers	3
174220100	war	1
174430100	action	1
174430100	ancient naval battles	1
174430100	dimensionalized 2-d to 3-d	1
174430100	female nudity	4
174430100	greco-persian war - mythologized	1
174430100	imax digital only	1
174430100	imax dmr 3-d	1
174430100	male nudity	1
174430100	men > women	1
174430100	nudity (topless)	5
174430100	out-of-character incompetence	1
174430100	sequel	1
174430100	sequel with nothing new	2
174430100	soundtrack	1
174430100	story	2
174430100	subgenre:sword and sandal	2
174430100	sword and sandal	1
174430100	unmoving emotions	1
174430100	visually stunning	2
174430100	wasted potential	2
174660100	katy perry	1
174660100	musicians	1
174660100	publicity stunt	1
174660100	stereoscopic 3-d	1
174800100	btaege	1
174890100	acting	2
174890100	action	7
174890100	anthony mackie	3
174890100	anthony russo	3
174890100	avengers	1
174890100	best of mcu	1
174890100	black widow	4
174890100	brutal violence	1
174890100	captain america	14
174890100	character development	1
174890100	chris evans	21
174890100	cinematography	1
174890100	cobie smulders	2
174890100	comic book	8
174890100	conspiracy	8
174890100	crappy	1
174890100	cyborgs	2
174890100	despues_de_thorii	1
174890100	dialogue	1
174890100	dimensionalized 2-d to 3-d	1
174890100	fight choreography	4
174890100	good character interaction	1
174890100	imax digital only	1
174890100	imax dmr 3-d	1
174890100	imdb top 250	1
174890100	implausible conspiracy	2
174890100	"james buchanan ""bucky"" barnes"	1
174890100	joe russo	3
174890100	long	2
174890100	marvel	13
174890100	marvel cinematic universe	14
174890100	muddled message	1
174890100	nazis	10
174890100	nick fury	3
174890100	peggy carter	1
174890100	political	1
174890100	quality cgi	1
174890100	robert redford	2
174890100	samuel l. jackson	3
174890100	scarlett johannson	3
174890100	scarlett johansson	23
174890100	sebastian stan	1
174890100	sruprises	1
174890100	steve rodgers	1
174890100	story	2
174890100	strong woman	7
174890100	superhero	23
174890100	thriller	1
174890100	watch the credits	4
174960100	american idiocy	2
174960100	andrew dominik	2
174960100	architecture	1
174960100	ben mendelsohn	1
174960100	boring	2
174960100	brad pitt	3
174960100	cinematography	4
174960100	crime	3
174960100	dry	1
174960100	flat	1
174960100	gambling	2
174960100	gore	1
174960100	gritty	2
174960100	guns	1
174960100	heist	1
174960100	hired gun	2
174960100	hitman	1
174960100	james gandolfini	2
174960100	murderer	2
174960100	new orleans	3
174960100	not too much of a plot	2
174960100	organized crime	2
174960100	politics	2
174960100	prospect	1
174960100	ray liotta	2
174960100	scoot mcnairy	1
174960100	slow paced	2
174960100	vincent curatola	1
174960100	violence	1
174970100	cliche	1
174970100	dance	1
175230100	comedy about witness protection/relocation	1
175230100	jokes	1
175230100	tyler perry	2
175230100	witness protection programme	1
175330100	alcohol	1
175330100	bromance	1
175330100	college	2
175330100	crude humor	2
175330100	drinking	2
175330100	father-son relationship	1
175330100	fraternity	1
175330100	funny	1
175330100	jon lucas	1
175330100	naked men	1
175330100	party	1
175330100	pointless	1
175330100	predictable	1
175330100	scott moore	1
175330100	skylar astin	1
175330100	university	1
175340100	"""inspired"" by a book"	1
175340100	bad plot	7
175340100	based on a best seller	1
175340100	based on a book	4
175340100	br	1
175340100	cliche	7
175340100	cliche characters	7
175340100	fantasy	4
175340100	imax digital only	1
175340100	imax dmr	1
